0.62,0.163,0.19665,0,0
0.64,0.17995,0.22169,0,0
0.66,0.19759,0.24555,0,0
0.68,0.21521,0.26767,0,0
0.7,0.23132,0.28683,0,0
0.72,0.24606,0.30306,0,0
0.74,0.25892,0.31493,0,0
0.76,0.26977,0.323,0,0
0.78,0.2794,0.32913,0,0
0.8,0.2864,0.33174,0,0
0.82,0.2932,0.33699,0,0
0.84,0.30111,0.34428,0,0
0.86,0.30973,0.35369,0,0
0.88,0.31893,0.36663,0,0
0.9,0.32973,0.38384,0,0
0.92,0.34152,0.40351,0,0
0.94,0.3551,0.42749,0,0
0.96,0.36812,0.44938,0,0
0.98,0.37957,0.46642,0,0
1,0.39084,0.48269,0,0
60,60,60,60,60
60,60,60,60,60
60,60,60,60,60
0.3,0.17695,0.20278,0,0
0.32,0.19709,0.19536,0,0
0.34,0.21276,0.19778,0,0
0.36,0.22255,0.20288,0,0
0.38,0.23572,0.21718,0,0
0.4,0.24985,0.22451,0,0
0.42,0.26167,0.22815,0,0
0.44,0.26933,0.22991,0,0
0.46,0.27147,0.22829,0,0
0.48,0.26886,0.22364,0,0
0.5,0.26064,0.21978,0,0
0.52,0.25457,0.22141,0,0
0.54,0.24468,0.22155,0,0
0.56,0.24157,0.23324,0,0
0.58,0.24536,0.25479,0,0
0.6,0.25422,0.27911,0,0
0.62,0.26723,0.3043,0,0
0.64,0.28412,0.32774,0,0
0.66,0.30151,0.34915,0,0
0.68,0.31872,0.36825,0,0
0.7,0.33422,0.38367,0,0
0.72,0.34824,0.39537,0,0
0.74,0.36041,0.4017,0,0
0.76,0.37061,0.40387,0,0
0.78,0.37962,0.4043,0,0
0.8,0.38606,0.40134,0,0
0.82,0.39228,0.40372,0,0
0.84,0.39956,0.40893,0,0
0.86,0.4075,0.41736,0,0
0.88,0.41593,0.43143,0,0
0.9,0.42582,0.45119,0,0
0.92,0.43662,0.47416,0,0
0.94,0.44904,0.50259,0,0
0.96,0.46093,0.52783,0,0
0.98,0.47134,0.54584,0,0
1,0.48159,0.56285,0,0
70,70,70,70,70
70,70,70,70,70
70,70,70,70,70
0.3,0.38269,0.33077,0,0
0.32,0.39412,0.33865,0,0
0.34,0.40304,0.34573,0,0
0.36,0.40725,0.35078,0,0
0.38,0.41608,0.3626,0,0
0.4,0.4264,0.36648,0,0
