0.78,0.16577,0.15968,8.4197e-14,8.4197e-14
0.8,0.17229,0.16631,2.4818e-13,2.4818e-13
0.82,0.17843,0.17271,6.818e-13,6.818e-13
0.84,0.18605,0.1806,1.6612e-12,1.6612e-12
0.86,0.19407,0.18905,3.5399e-12,3.5399e-12
0.88,0.20255,0.19813,6.3317e-12,6.3317e-12
0.9,0.21427,0.21035,8.2425e-12,8.2425e-12
0.92,0.22453,0.22162,8.827e-12,8.827e-12
0.94,0.23844,0.23634,6.8523e-12,6.8523e-12
0.96,0.25116,0.24994,5.1705e-12,5.1705e-12
0.98,0.26267,0.26211,3.9528e-12,3.9528e-12
1,0.27152,0.27145,3.2954e-12,3.2954e-12
30,30,30,30,30
30,30,30,30,30
30,30,30,30,30
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.12256,0.1371,1.7684e-14,1.7684e-14
0.38,0.097684,0.09982,1.4882e-14,1.4882e-14
0.4,0.078159,0.067355,1.1687e-14,1.1687e-14
0.42,0.069195,0.049308,9.439e-15,9.439e-15
0.44,0.066949,0.041086,7.808e-15,7.808e-15
0.46,0.067203,0.037354,6.5934e-15,6.5934e-15
0.48,0.067923,0.035241,5.5383e-15,5.5383e-15
0.5,0.068287,0.034181,4.9721e-15,4.9721e-15
0.52,0.069027,0.034418,4.4672e-15,4.4672e-15
0.54,0.069029,0.034366,4.1743e-15,4.1743e-15
0.56,0.070392,0.036686,3.9795e-15,3.9795e-15
0.58,0.074321,0.042595,4.1485e-15,4.1485e-15
0.6,0.080937,0.051714,4.5054e-15,4.5054e-15
0.62,0.090608,0.06385,4.8307e-15,4.8307e-15
0.64,0.10251,0.078036,5.3556e-15,5.3556e-15
0.66,0.11583,0.093359,5.9796e-15,5.9796e-15
0.68,0.12874,0.10841,6.4449e-15,6.4449e-15
0.7,0.14204,0.12333,7.375e-15,7.375e-15
0.72,0.1544,0.13719,8.9701e-15,8.9701e-15
0.74,0.16495,0.14886,1.4095e-14,1.4095e-14
0.76,0.17366,0.15856,2.9096e-14,2.9096e-14
0.78,0.18268,0.16793,7.2843e-14,7.2843e-14
0.8,0.18823,0.1741,2.154e-13,2.154e-13
0.82,0.19507,0.18128,5.9224e-13,5.9224e-13
0.84,0.20227,0.18921,1.445e-12,1.445e-12
0.86,0.21061,0.19832,3.0798e-12,3.0798e-12
0.88,0.21965,0.20852,5.504e-12,5.504e-12
0.9,0.23015,0.22046,7.1789e-12,7.1789e-12
0.92,0.24214,0.23405,7.6746e-12,7.6746e-12
0.94,0.25333,0.24793,5.9826e-12,5.9826e-12
0.96,0.26787,0.26387,4.5063e-12,4.5063e-12
0.98,0.27824,0.27593,3.4537e-12,3.4537e-12
1,0.28449,0.284,2.8914e-12,2.8914e-12
40,40,40,40,40
40,40,40,40,40
40,40,40,40,40
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.10893,0.10719,1.1269e-14,1.1269e-14
0.38,0.09805,0.079768,9.6852e-15,9.6852e-15
0.4,0.090312,0.055026,7.819e-15,7.819e-15
0.42,0.089069,0.041703,6.4648e-15,6.4648e-15
0.44,0.091047,0.035753,5.4642e-15,5.4642e-15
0.46,0.093781,0.032813,4.7018e-15,4.7018e-15
0.48,0.095159,0.030892,4.0194e-15,4.0194e-15
0.5,0.095576,0.029613,3.6653e-15,3.6653e-15
0.52,0.096258,0.029832,3.338e-15,3.338e-15
0.54,0.095767,0.029651,3.1583e-15,3.1583e-15
0.56,0.097094,0.032806,3.0427e-15,3.0427e-15
0.58,0.10087,0.040521,3.2018e-15,3.2018e-15
0.6,0.10788,0.052032,3.5035e-15,3.5035e-15
0.62,0.1179,0.066461,3.7815e-15,3.7815e-15
0.64,0.12935,0.082422,4.2208e-15,4.2208e-15
0.66,0.14299,0.099832,4.7367e-15,4.7367e-15
0.68,0.15651,0.11685,5.1275e-15,5.1275e-15
0.7,0.16856,0.13255,5.9034e-15,5.9034e-15
0.72,0.1808,0.14753,7.2133e-15,7.2133e-15
0.74,0.19199,0.16052,1.1371e-14,1.1371e-14
0.76,0.20149,0.17106,2.3529e-14,2.3529e-14
0.78,0.2085,0.17981,5.9219e-14,5.9219e-14
0.8,0.21552,0.18701,1.7528e-13,1.7528e-13
0.82,0.22189,0.19406,4.828e-13,4.828e-13
0.84,0.22807,0.20208,1.1805e-12,1.1805e-12
0.86,0.2374,0.21207,2.5152e-12,2.5152e-12
0.88,0.24445,0.22205,4.5098e-12,4.5098e-12
0.9,0.25575,0.23541,5.877e-12,5.877e-12
0.92,0.26685,0.24966,6.2916e-12,6.2916e-12
0.94,0.27737,0.26513,4.9116e-12,4.9116e-12
0.96,0.29185,0.28191,3.7019e-12,3.7019e-12
0.98,0.30272,0.2954,2.8387e-12,2.8387e-12
1,0.30997,0.30506,2.3754e-12,2.3754e-12
50,50,50,50,50
50,50,50,50,50
50,50,50,50,50
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.12801,0.083253,6.5157e-15,6.5157e-15
0.38,0.12622,0.064248,5.7468e-15,5.7468e-15
0.4,0.12704,0.047014,4.7839e-15,4.7839e-15
0.42,0.13077,0.038047,4.0602e-15,4.0602e-15
0.44,0.13532,0.034215,3.5132e-15,3.5132e-15
0.46,0.13866,0.032097,3.0873e-15,3.0873e-15
0.48,0.14032,0.029898,2.6883e-15,2.6883e-15
0.5,0.14064,0.028304,2.4916e-15,2.4916e-15
0.52,0.14109,0.02852,2.3016e-15,2.3016e-15
0.54,0.13974,0.028269,2.2071e-15,2.2071e-15
0.56,0.14067,0.032509,2.1506e-15,2.1506e-15
0.58,0.14485,0.042457,2.2835e-15,2.2835e-15
0.6,0.1511,0.056324,2.5214e-15,2.5214e-15
0.62,0.1609,0.073368,2.7417e-15,2.7417e-15
0.64,0.17299,0.091989,3.0771e-15,3.0771e-15
0.66,0.1856,0.11109,3.4766e-15,3.4766e-15
0.68,0.19875,0.12993,3.7839e-15,3.7839e-15
0.7,0.20989,0.14713,4.3818e-15,4.3818e-15
0.72,0.22219,0.16326,5.3761e-15,5.3761e-15
0.74,0.23224,0.1766,8.5204e-15,8.5204e-15
0.76,0.24035,0.18736,1.773e-14,1.773e-14
0.78,0.24868,0.19679,4.4719e-14,4.4719e-14
0.8,0.25396,0.20353,1.329e-13,1.329e-13
0.82,0.26111,0.21096,3.6602e-13,3.6602e-13
0.84,0.26737,0.21935,8.9611e-13,8.9611e-13
0.86,0.27443,0.22914,1.9153e-12,1.9153e-12
0.88,0.28207,0.24028,3.4333e-12,3.4333e-12
0.9,0.29117,0.25404,4.4879e-12,4.4879e-12
0.92,0.30253,0.2696,4.8023e-12,4.8023e-12
0.94,0.3149,0.28753,3.7406e-12,3.7406e-12
0.96,0.32464,0.30403,2.8392e-12,2.8392e-12
0.98,0.33497,0.31867,2.1802e-12,2.1802e-12
1,0.34358,0.32963,1.8218e-12,1.8218e-12
60,60,60,60,60
60,60,60,60,60
60,60,60,60,60
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.19226,0.075462,3.4198e-15,3.4198e-15
0.38,0.1942,0.063245,3.0981e-15,3.0981e-15
0.4,0.19866,0.052367,2.6592e-15,2.6592e-15
0.42,0.20448,0.046893,2.3147e-15,2.3147e-15
0.44,0.20929,0.04483,2.0494e-15,2.0494e-15
0.46,0.21307,0.043368,1.8352e-15,1.8352e-15
0.48,0.21412,0.041054,1.6265e-15,1.6265e-15
0.5,0.21373,0.039038,1.5312e-15,1.5312e-15
0.52,0.21333,0.039274,1.4341e-15,1.4341e-15
0.54,0.21189,0.03911,1.3913e-15,1.3913e-15
0.56,0.21223,0.044265,1.3703e-15,1.3703e-15
0.58,0.21572,0.056199,1.4688e-15,1.4688e-15
0.6,0.2221,0.072414,1.6333e-15,1.6333e-15
0.62,0.22974,0.091614,1.792e-15,1.792e-15
0.64,0.24111,0.11198,2.0235e-15,2.0235e-15
0.66,0.25149,0.13279,2.3032e-15,2.3032e-15
0.68,0.2643,0.1527,2.5179e-15,2.5179e-15
0.7,0.27561,0.17106,2.9262e-15,2.9262e-15
0.72,0.28435,0.18781,3.6209e-15,3.6209e-15
0.74,0.2944,0.20127,5.7597e-15,5.7597e-15
0.76,0.30247,0.21212,1.2021e-14,1.2021e-14
0.78,0.30875,0.22136,3.0484e-14,3.0484e-14
0.8,0.31431,0.22779,9.0753e-14,9.0753e-14
0.82,0.32062,0.23474,2.5046e-13,2.5046e-13
0.84,0.32538,0.24343,6.1461e-13,6.1461e-13
0.86,0.33111,0.25352,1.318e-12,1.318e-12
0.88,0.33919,0.26502,2.3579e-12,2.3579e-12
0.9,0.34697,0.27954,3.0863e-12,3.0863e-12
0.92,0.35619,0.29597,3.3114e-12,3.3114e-12
0.94,0.36605,0.31494,2.5858e-12,2.5858e-12
0.96,0.3788,0.33254,1.9537e-12,1.9537e-12
0.98,0.38494,0.34811,1.5115e-12,1.5115e-12
1,0.3908,0.35937,1.2685e-12,1.2685e-12
70,70,70,70,70
70,70,70,70,70
70,70,70,70,70
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.31904,0.11007,1.5371e-15,1.5371e-15
0.38,0.32181,0.10338,1.4237e-15,1.4237e-15
0.4,0.32654,0.097402,1.2539e-15,1.2539e-15
0.42,0.3309,0.094536,1.1167e-15,1.1167e-15
0.44,0.33572,0.094278,1.0061e-15,1.0061e-15
0.46,0.33775,0.092994,9.1677e-16,9.1677e-16
0.48,0.3387,0.090653,8.2345e-16,8.2345e-16
0.5,0.33732,0.08868,7.8557e-16,7.8557e-16
0.52,0.33661,0.088961,7.4375e-16,7.4375e-16
0.54,0.33442,0.088731,7.2917e-16,7.2917e-16
0.56,0.33515,0.094146,7.2353e-16,7.2353e-16
0.58,0.33693,0.10691,7.8251e-16,7.8251e-16
0.6,0.34173,0.12336,8.7663e-16,8.7663e-16
0.62,0.34811,0.14297,9.6747e-16,9.6747e-16
0.64,0.35605,0.16302,1.101e-15,1.101e-15
0.66,0.36521,0.18331,1.2585e-15,1.2585e-15
0.68,0.37398,0.20287,1.3866e-15,1.3866e-15
0.7,0.3818,0.22101,1.6232e-15,1.6232e-15
0.72,0.38964,0.23632,2.0146e-15,2.0146e-15
0.74,0.39678,0.24944,3.2259e-15,3.2259e-15
0.76,0.40231,0.25924,6.7623e-15,6.7623e-15
0.78,0.40603,0.26831,1.7261e-14,1.7261e-14
0.8,0.41227,0.27284,5.1364e-14,5.1364e-14
0.82,0.41515,0.27974,1.4254e-13,1.4254e-13
0.84,0.42069,0.28745,3.498e-13,3.498e-13
0.86,0.42376,0.29737,7.5229e-13,7.5229e-13
0.88,0.42999,0.30846,1.3502e-12,1.3502e-12
0.9,0.43648,0.32251,1.7669e-12,1.7669e-12
0.92,0.4441,0.33858,1.8959e-12,1.8959e-12
0.94,0.45289,0.35684,1.4812e-12,1.4812e-12
0.96,0.45924,0.37567,1.129e-12,1.129e-12
0.98,0.46712,0.38994,8.7012e-13,8.7012e-13
1,0.47228,0.40093,7.309e-13,7.309e-13
80,80,80,80,80
80,80,80,80,80
80,80,80,80,80
0.3,NaN,NaN,NaN,NaN
0.32,NaN,NaN,NaN,NaN
0.34,NaN,NaN,NaN,NaN
0.36,0.55467,0.28106,4.3628e-16,4.3628e-16
0.38,0.55607,0.27848,4.1055e-16,4.1055e-16
0.4,0.55816,0.27657,3.6868e-16,3.6868e-16
0.42,0.55425,0.27993,3.378e-16,3.378e-16
0.44,0.56253,0.27485,3.0465e-16,3.0465e-16
0.46,0.5622,0.27474,2.8146e-16,2.8146e-16
0.48,0.56166,0.27339,2.5569e-16,2.5569e-16
0.5,0.56101,0.27193,2.4563e-16,2.4563e-16
0.52,0.56067,0.27248,2.3402e-16,2.3402e-16
0.54,0.55949,0.27231,2.3064e-16,2.3064e-16
0.56,0.55921,0.27621,2.3046e-16,2.3046e-16
0.58,0.56002,0.28505,2.5065e-16,2.5065e-16
0.6,0.5623,0.29641,2.8255e-16,2.8255e-16
0.62,0.56463,0.31093,3.1441e-16,3.1441e-16
0.64,0.56715,0.32517,3.6142e-16,3.6142e-16
0.66,0.57241,0.33797,4.1526e-16,4.1526e-16
0.68,0.57514,0.35372,4.6234e-16,4.6234e-16
0.7,0.58016,0.36416,5.4302e-16,5.4302e-16
0.72,0.58318,0.37623,6.7972e-16,6.7972e-16
0.74,0.58777,0.38424,1.0924e-15,1.0924e-15
0.76,0.58928,0.39192,2.3078e-15,2.3078e-15
0.78,0.59279,0.397,5.8873e-15,5.8873e-15
0.8,0.59215,0.40256,1.7786e-14,1.7786e-14
0.82,0.59721,0.40375,4.9045e-14,4.9045e-14
0.84,0.59752,0.41124,1.2151e-13,1.2151e-13
0.86,0.60216,0.4165,2.5968e-13,2.5968e-13
0.88,0.60364,0.42568,4.6856e-13,4.6856e-13
0.9,0.60432,0.43883,6.1932e-13,6.1932e-13
0.92,0.60862,0.4486,6.6602e-13,6.6602e-13
0.94,0.61381,0.4629,5.211e-13,5.211e-13
0.96,0.61948,0.47403,3.9636e-13,3.9636e-13
0.98,0.622,0.48698,3.0818e-13,3.0818e-13
1,0.6196,0.50076,2.63e-13,2.63e-13
